date,product_id,initial_stock,daily_restock,warehouse_id
2023-12-03,Revlon Colorstay Liquid Eyeliner,865,0,W3
2023-12-04,Revlon Colorstay Liquid Eyeliner,985,0,W2
2023-12-05,Revlon Colorstay Liquid Eyeliner,725,50,W3
2023-12-06,Revlon Colorstay Liquid Eyeliner,500,0,W2
2023-12-07,Revlon Colorstay Liquid Eyeliner,855,50,W3
2023-12-08,Revlon Colorstay Liquid Eyeliner,611,0,W1
2023-12-09,Revlon Colorstay Liquid Eyeliner,1025,0,W3
2023-12-10,Revlon Colorstay Liquid Eyeliner,763,100,W2
2023-12-11,Revlon Colorstay Liquid Eyeliner,500,0,W3
2023-12-12,Revlon Colorstay Liquid Eyeliner,732,100,W2
2023-12-13,Revlon Colorstay Liquid Eyeliner,914,50,W3
2023-12-14,Revlon Colorstay Liquid Eyeliner,984,50,W3
2023-12-15,Revlon Colorstay Liquid Eyeliner,560,0,W2
2023-12-16,Revlon Colorstay Liquid Eyeliner,859,0,W1
2023-12-17,Revlon Colorstay Liquid Eyeliner,861,0,W2
2023-12-18,Revlon Colorstay Liquid Eyeliner,987,0,W2
2023-12-19,Revlon Colorstay Liquid Eyeliner,500,50,W3
2023-12-20,Revlon Colorstay Liquid Eyeliner,623,100,W1
2023-12-21,Revlon Colorstay Liquid Eyeliner,850,0,W1
2023-12-22,Revlon Colorstay Liquid Eyeliner,814,0,W1
2023-12-23,Revlon Colorstay Liquid Eyeliner,761,50,W1
2023-12-24,Revlon Colorstay Liquid Eyeliner,638,50,W1
2023-12-25,Revlon Colorstay Liquid Eyeliner,942,0,W1
2023-12-26,Revlon Colorstay Liquid Eyeliner,630,200,W1
2023-12-27,Revlon Colorstay Liquid Eyeliner,890,0,W3
2023-12-28,Revlon Colorstay Liquid Eyeliner,801,0,W3
2023-12-29,Revlon Colorstay Liquid Eyeliner,827,0,W3
2023-12-30,Revlon Colorstay Liquid Eyeliner,701,50,W2
2023-12-31,Revlon Colorstay Liquid Eyeliner,774,0,W3
2023-01-01,Revlon Colorstay Liquid Eyeliner,1089,200,W3
2023-01-02,Revlon Colorstay Liquid Eyeliner,845,0,W1
2023-01-03,Revlon Colorstay Liquid Eyeliner,1036,0,W3
2023-01-04,Revlon Colorstay Liquid Eyeliner,500,50,W1
2023-01-05,Revlon Colorstay Liquid Eyeliner,1005,100,W3
2023-01-06,Revlon Colorstay Liquid Eyeliner,1280,50,W3
2023-01-07,Revlon Colorstay Liquid Eyeliner,1064,50,W3
2023-01-08,Revlon Colorstay Liquid Eyeliner,1183,0,W3
2023-01-09,Revlon Colorstay Liquid Eyeliner,725,50,W2
2023-01-10,Revlon Colorstay Liquid Eyeliner,1077,0,W1
2023-01-11,Revlon Colorstay Liquid Eyeliner,690,0,W3
2023-01-12,Revlon Colorstay Liquid Eyeliner,1063,100,W2
2023-01-13,Revlon Colorstay Liquid Eyeliner,938,200,W1
2023-01-14,Revlon Colorstay Liquid Eyeliner,773,50,W2
2023-01-15,Revlon Colorstay Liquid Eyeliner,996,100,W3
2023-01-16,Revlon Colorstay Liquid Eyeliner,640,0,W2
2023-01-17,Revlon Colorstay Liquid Eyeliner,1314,50,W1
2023-01-18,Revlon Colorstay Liquid Eyeliner,500,100,W3
2023-01-19,Revlon Colorstay Liquid Eyeliner,907,0,W1
2023-01-20,Revlon Colorstay Liquid Eyeliner,1148,200,W1
2023-01-21,Revlon Colorstay Liquid Eyeliner,956,0,W3
2023-01-22,Revlon Colorstay Liquid Eyeliner,975,0,W1
2023-01-23,Revlon Colorstay Liquid Eyeliner,1062,50,W2
2023-01-24,Revlon Colorstay Liquid Eyeliner,559,100,W3
2023-01-25,Revlon Colorstay Liquid Eyeliner,790,0,W1
2023-01-26,Revlon Colorstay Liquid Eyeliner,895,0,W2
2023-01-27,Revlon Colorstay Liquid Eyeliner,514,0,W1
2023-01-28,Revlon Colorstay Liquid Eyeliner,908,100,W1
2023-01-29,Revlon Colorstay Liquid Eyeliner,787,0,W1
2023-01-30,Revlon Colorstay Liquid Eyeliner,764,0,W3
2023-01-31,Revlon Colorstay Liquid Eyeliner,773,50,W2
2023-02-01,Revlon Colorstay Liquid Eyeliner,621,0,W3
2023-02-02,Revlon Colorstay Liquid Eyeliner,616,0,W2
2023-02-03,Revlon Colorstay Liquid Eyeliner,629,0,W1
2023-02-04,Revlon Colorstay Liquid Eyeliner,706,0,W2
2023-02-05,Revlon Colorstay Liquid Eyeliner,544,50,W2
2023-02-06,Revlon Colorstay Liquid Eyeliner,936,50,W2
2023-02-07,Revlon Colorstay Liquid Eyeliner,989,0,W3
2023-02-08,Revlon Colorstay Liquid Eyeliner,759,0,W3
2023-02-09,Revlon Colorstay Liquid Eyeliner,834,100,W2
2023-02-10,Revlon Colorstay Liquid Eyeliner,923,100,W1
2023-02-11,Revlon Colorstay Liquid Eyeliner,575,50,W3
2023-02-12,Revlon Colorstay Liquid Eyeliner,1120,0,W2
2023-02-13,Revlon Colorstay Liquid Eyeliner,886,0,W2
2023-02-14,Revlon Colorstay Liquid Eyeliner,948,0,W2
2023-02-15,Revlon Colorstay Liquid Eyeliner,727,0,W3
2023-02-16,Revlon Colorstay Liquid Eyeliner,500,50,W1
2023-02-17,Revlon Colorstay Liquid Eyeliner,1130,0,W1
2023-02-18,Revlon Colorstay Liquid Eyeliner,677,50,W2
2023-02-19,Revlon Colorstay Liquid Eyeliner,795,100,W2
2023-02-20,Revlon Colorstay Liquid Eyeliner,924,200,W2
2023-02-21,Revlon Colorstay Liquid Eyeliner,552,0,W2
2023-02-22,Revlon Colorstay Liquid Eyeliner,842,50,W2
2023-02-23,Revlon Colorstay Liquid Eyeliner,740,50,W3
2023-02-24,Revlon Colorstay Liquid Eyeliner,860,100,W1
2023-02-25,Revlon Colorstay Liquid Eyeliner,773,100,W2
2023-02-26,Revlon Colorstay Liquid Eyeliner,726,0,W3
2023-02-27,Revlon Colorstay Liquid Eyeliner,627,0,W3
2023-02-28,Revlon Colorstay Liquid Eyeliner,972,50,W2
2023-03-01,Revlon Colorstay Liquid Eyeliner,851,0,W1
2023-03-02,Revlon Colorstay Liquid Eyeliner,946,200,W3
2023-03-03,Revlon Colorstay Liquid Eyeliner,919,0,W3
2023-03-04,Revlon Colorstay Liquid Eyeliner,684,0,W2
2023-03-05,Revlon Colorstay Liquid Eyeliner,944,0,W3
2023-03-06,Revlon Colorstay Liquid Eyeliner,662,50,W2
2023-03-07,Revlon Colorstay Liquid Eyeliner,706,50,W1
2023-03-08,Revlon Colorstay Liquid Eyeliner,1053,0,W2
2023-03-09,Revlon Colorstay Liquid Eyeliner,823,0,W3
2023-03-10,Revlon Colorstay Liquid Eyeliner,532,50,W2
2023-03-11,Revlon Colorstay Liquid Eyeliner,1133,50,W1
2023-03-12,Revlon Colorstay Liquid Eyeliner,872,50,W2
2023-03-13,Revlon Colorstay Liquid Eyeliner,637,50,W3
2023-03-14,Revlon Colorstay Liquid Eyeliner,835,0,W1
2023-03-15,Revlon Colorstay Liquid Eyeliner,1096,50,W2
2023-03-16,Revlon Colorstay Liquid Eyeliner,1001,0,W1
2023-03-17,Revlon Colorstay Liquid Eyeliner,886,50,W3
2023-03-18,Revlon Colorstay Liquid Eyeliner,657,50,W3
2023-03-19,Revlon Colorstay Liquid Eyeliner,572,50,W2
2023-03-20,Revlon Colorstay Liquid Eyeliner,679,0,W3
2023-03-21,Revlon Colorstay Liquid Eyeliner,960,50,W1
2023-03-22,Revlon Colorstay Liquid Eyeliner,588,0,W3
2023-03-23,Revlon Colorstay Liquid Eyeliner,642,0,W2
2023-03-24,Revlon Colorstay Liquid Eyeliner,708,100,W3
2023-03-25,Revlon Colorstay Liquid Eyeliner,928,0,W2
2023-03-26,Revlon Colorstay Liquid Eyeliner,552,50,W1
2023-03-27,Revlon Colorstay Liquid Eyeliner,621,50,W2
2023-03-28,Revlon Colorstay Liquid Eyeliner,500,0,W1
2023-03-29,Revlon Colorstay Liquid Eyeliner,1086,0,W2
2023-03-30,Revlon Colorstay Liquid Eyeliner,817,0,W2
2023-03-31,Revlon Colorstay Liquid Eyeliner,749,100,W2
2023-04-01,Revlon Colorstay Liquid Eyeliner,971,100,W2
2023-04-02,Revlon Colorstay Liquid Eyeliner,563,0,W1
2023-04-03,Revlon Colorstay Liquid Eyeliner,758,100,W2
2023-04-04,Revlon Colorstay Liquid Eyeliner,1061,50,W2
2023-04-05,Revlon Colorstay Liquid Eyeliner,898,0,W2
2023-04-06,Revlon Colorstay Liquid Eyeliner,778,50,W2
2023-04-07,Revlon Colorstay Liquid Eyeliner,500,50,W1
2023-04-08,Revlon Colorstay Liquid Eyeliner,595,0,W3
2023-04-09,Revlon Colorstay Liquid Eyeliner,804,50,W2
2023-04-10,Revlon Colorstay Liquid Eyeliner,664,200,W1
2023-04-11,Revlon Colorstay Liquid Eyeliner,916,50,W1
2023-04-12,Revlon Colorstay Liquid Eyeliner,579,0,W3
2023-04-13,Revlon Colorstay Liquid Eyeliner,995,50,W3
2023-04-14,Revlon Colorstay Liquid Eyeliner,500,0,W2
2023-04-15,Revlon Colorstay Liquid Eyeliner,962,0,W2
2023-04-16,Revlon Colorstay Liquid Eyeliner,911,50,W2
2023-04-17,Revlon Colorstay Liquid Eyeliner,707,0,W1
2023-04-18,Revlon Colorstay Liquid Eyeliner,788,0,W2
2023-04-19,Revlon Colorstay Liquid Eyeliner,687,0,W3
2023-04-20,Revlon Colorstay Liquid Eyeliner,503,50,W3
2023-04-21,Revlon Colorstay Liquid Eyeliner,1298,100,W3
2023-04-22,Revlon Colorstay Liquid Eyeliner,828,0,W1
2023-04-23,Revlon Colorstay Liquid Eyeliner,684,200,W1
2023-04-24,Revlon Colorstay Liquid Eyeliner,1080,0,W3
2023-04-25,Revlon Colorstay Liquid Eyeliner,500,0,W3
2023-04-26,Revlon Colorstay Liquid Eyeliner,511,0,W2
2023-04-27,Revlon Colorstay Liquid Eyeliner,666,0,W1
2023-04-28,Revlon Colorstay Liquid Eyeliner,783,0,W2
2023-04-29,Revlon Colorstay Liquid Eyeliner,805,0,W3
2023-04-30,Revlon Colorstay Liquid Eyeliner,636,100,W2
2023-05-01,Revlon Colorstay Liquid Eyeliner,674,50,W1
2023-05-02,Revlon Colorstay Liquid Eyeliner,500,50,W3
2023-05-03,Revlon Colorstay Liquid Eyeliner,884,50,W3
2023-05-04,Revlon Colorstay Liquid Eyeliner,675,100,W2
2023-05-05,Revlon Colorstay Liquid Eyeliner,770,100,W3
2023-05-06,Revlon Colorstay Liquid Eyeliner,876,50,W2
2023-05-07,Revlon Colorstay Liquid Eyeliner,756,100,W2
2023-05-08,Revlon Colorstay Liquid Eyeliner,1154,0,W2
2023-05-09,Revlon Colorstay Liquid Eyeliner,880,0,W3
2023-05-10,Revlon Colorstay Liquid Eyeliner,651,0,W3
2023-05-11,Revlon Colorstay Liquid Eyeliner,993,0,W3
2023-05-12,Revlon Colorstay Liquid Eyeliner,854,0,W2
2023-05-13,Revlon Colorstay Liquid Eyeliner,685,0,W1
2023-05-14,Revlon Colorstay Liquid Eyeliner,940,0,W3
2023-05-15,Revlon Colorstay Liquid Eyeliner,720,100,W2
2023-05-16,Revlon Colorstay Liquid Eyeliner,1206,100,W3
2023-05-17,Revlon Colorstay Liquid Eyeliner,713,0,W3
2023-05-18,Revlon Colorstay Liquid Eyeliner,733,0,W3
2023-05-19,Revlon Colorstay Liquid Eyeliner,1042,50,W3
2023-05-20,Revlon Colorstay Liquid Eyeliner,523,50,W1
2023-05-21,Revlon Colorstay Liquid Eyeliner,816,0,W2
2023-05-22,Revlon Colorstay Liquid Eyeliner,744,0,W2
2023-05-23,Revlon Colorstay Liquid Eyeliner,1155,50,W2
2023-05-24,Revlon Colorstay Liquid Eyeliner,884,0,W3
2023-05-25,Revlon Colorstay Liquid Eyeliner,1136,100,W1
2023-05-26,Revlon Colorstay Liquid Eyeliner,969,200,W3
2023-05-27,Revlon Colorstay Liquid Eyeliner,717,0,W2
2023-05-28,Revlon Colorstay Liquid Eyeliner,653,50,W3
2023-05-29,Revlon Colorstay Liquid Eyeliner,500,0,W2
2023-05-30,Revlon Colorstay Liquid Eyeliner,936,50,W3
2023-05-31,Revlon Colorstay Liquid Eyeliner,934,200,W2
2023-06-01,Revlon Colorstay Liquid Eyeliner,957,0,W1
2023-06-02,Revlon Colorstay Liquid Eyeliner,1286,0,W1
2023-06-03,Revlon Colorstay Liquid Eyeliner,859,0,W3
2023-06-04,Revlon Colorstay Liquid Eyeliner,1023,0,W2
2023-06-05,Revlon Colorstay Liquid Eyeliner,1088,0,W1
2023-06-06,Revlon Colorstay Liquid Eyeliner,928,50,W2
2023-06-07,Revlon Colorstay Liquid Eyeliner,995,100,W2
2023-06-08,Revlon Colorstay Liquid Eyeliner,574,0,W3
2023-06-09,Revlon Colorstay Liquid Eyeliner,812,0,W2
2023-06-10,Revlon Colorstay Liquid Eyeliner,701,0,W2
2023-06-11,Revlon Colorstay Liquid Eyeliner,667,50,W2
2023-06-12,Revlon Colorstay Liquid Eyeliner,578,0,W3
2023-06-13,Revlon Colorstay Liquid Eyeliner,601,50,W1
2023-06-14,Revlon Colorstay Liquid Eyeliner,864,50,W2
2023-06-15,Revlon Colorstay Liquid Eyeliner,989,100,W3
2023-06-16,Revlon Colorstay Liquid Eyeliner,882,50,W1
2023-06-17,Revlon Colorstay Liquid Eyeliner,933,50,W1
2023-06-18,Revlon Colorstay Liquid Eyeliner,918,0,W1
2023-06-19,Revlon Colorstay Liquid Eyeliner,500,0,W2
2023-06-20,Revlon Colorstay Liquid Eyeliner,511,0,W3
2023-06-21,Revlon Colorstay Liquid Eyeliner,680,0,W3
2023-06-22,Revlon Colorstay Liquid Eyeliner,763,0,W3
2023-06-23,Revlon Colorstay Liquid Eyeliner,552,0,W2
2023-06-24,Revlon Colorstay Liquid Eyeliner,798,0,W3
2023-06-25,Revlon Colorstay Liquid Eyeliner,738,50,W1
2023-06-26,Revlon Colorstay Liquid Eyeliner,864,100,W2
2023-06-27,Revlon Colorstay Liquid Eyeliner,905,100,W2
2023-06-28,Revlon Colorstay Liquid Eyeliner,1050,100,W1
2023-06-29,Revlon Colorstay Liquid Eyeliner,749,50,W1
2023-06-30,Revlon Colorstay Liquid Eyeliner,976,0,W3
2023-07-01,Revlon Colorstay Liquid Eyeliner,845,50,W3
2023-07-02,Revlon Colorstay Liquid Eyeliner,1236,100,W1
2023-07-03,Revlon Colorstay Liquid Eyeliner,500,0,W1
2023-07-04,Revlon Colorstay Liquid Eyeliner,904,0,W3
2023-07-05,Revlon Colorstay Liquid Eyeliner,636,50,W2
2023-07-06,Revlon Colorstay Liquid Eyeliner,857,0,W2
2023-07-07,Revlon Colorstay Liquid Eyeliner,862,50,W3
2023-07-08,Revlon Colorstay Liquid Eyeliner,790,0,W3
2023-07-09,Revlon Colorstay Liquid Eyeliner,989,0,W3
2023-07-10,Revlon Colorstay Liquid Eyeliner,500,100,W2
2023-07-11,Revlon Colorstay Liquid Eyeliner,718,0,W3
2023-07-12,Revlon Colorstay Liquid Eyeliner,887,0,W3
2023-07-13,Revlon Colorstay Liquid Eyeliner,999,100,W1
2023-07-14,Revlon Colorstay Liquid Eyeliner,656,0,W2
2023-07-15,Revlon Colorstay Liquid Eyeliner,500,50,W1
2023-07-16,Revlon Colorstay Liquid Eyeliner,953,50,W3
2023-07-17,Revlon Colorstay Liquid Eyeliner,1010,0,W1
2023-07-18,Revlon Colorstay Liquid Eyeliner,1087,0,W2
2023-07-19,Revlon Colorstay Liquid Eyeliner,853,50,W2
2023-07-20,Revlon Colorstay Liquid Eyeliner,826,50,W1
2023-07-21,Revlon Colorstay Liquid Eyeliner,955,50,W1
2023-07-22,Revlon Colorstay Liquid Eyeliner,801,50,W1
2023-07-23,Revlon Colorstay Liquid Eyeliner,731,0,W1
2023-07-24,Revlon Colorstay Liquid Eyeliner,955,50,W3
2023-07-25,Revlon Colorstay Liquid Eyeliner,992,200,W3
2023-07-26,Revlon Colorstay Liquid Eyeliner,605,0,W2
2023-07-27,Revlon Colorstay Liquid Eyeliner,941,50,W2
2023-07-28,Revlon Colorstay Liquid Eyeliner,607,0,W3
2023-07-29,Revlon Colorstay Liquid Eyeliner,879,50,W3
2023-07-30,Revlon Colorstay Liquid Eyeliner,529,0,W3
2023-07-31,Revlon Colorstay Liquid Eyeliner,739,0,W1
2023-08-01,Revlon Colorstay Liquid Eyeliner,858,0,W2
2023-08-02,Revlon Colorstay Liquid Eyeliner,650,50,W3
2023-08-03,Revlon Colorstay Liquid Eyeliner,962,50,W3
2023-08-04,Revlon Colorstay Liquid Eyeliner,929,0,W1
2023-08-05,Revlon Colorstay Liquid Eyeliner,641,0,W3
2023-08-06,Revlon Colorstay Liquid Eyeliner,1002,50,W2
2023-08-07,Revlon Colorstay Liquid Eyeliner,761,0,W1
2023-08-08,Revlon Colorstay Liquid Eyeliner,671,50,W2
2023-08-09,Revlon Colorstay Liquid Eyeliner,801,200,W1
2023-08-10,Revlon Colorstay Liquid Eyeliner,1018,100,W3
2023-08-11,Revlon Colorstay Liquid Eyeliner,739,100,W2
2023-08-12,Revlon Colorstay Liquid Eyeliner,900,100,W3
2023-08-13,Revlon Colorstay Liquid Eyeliner,500,0,W2
2023-08-14,Revlon Colorstay Liquid Eyeliner,746,0,W2
2023-08-15,Revlon Colorstay Liquid Eyeliner,631,50,W1
2023-08-16,Revlon Colorstay Liquid Eyeliner,851,50,W2
2023-08-17,Revlon Colorstay Liquid Eyeliner,864,0,W3
2023-08-18,Revlon Colorstay Liquid Eyeliner,794,50,W2
2023-08-19,Revlon Colorstay Liquid Eyeliner,869,50,W3
2023-08-20,Revlon Colorstay Liquid Eyeliner,803,50,W2
2023-08-21,Revlon Colorstay Liquid Eyeliner,769,100,W2
2023-08-22,Revlon Colorstay Liquid Eyeliner,582,0,W3
2023-08-23,Revlon Colorstay Liquid Eyeliner,504,50,W2
2023-08-24,Revlon Colorstay Liquid Eyeliner,820,50,W3
2023-08-25,Revlon Colorstay Liquid Eyeliner,500,0,W1
2023-08-26,Revlon Colorstay Liquid Eyeliner,1074,50,W2
2023-08-27,Revlon Colorstay Liquid Eyeliner,910,0,W3
2023-08-28,Revlon Colorstay Liquid Eyeliner,500,0,W2
2023-08-29,Revlon Colorstay Liquid Eyeliner,725,0,W3
2023-08-30,Revlon Colorstay Liquid Eyeliner,661,0,W1
2023-08-31,Revlon Colorstay Liquid Eyeliner,966,200,W3
2023-09-01,Revlon Colorstay Liquid Eyeliner,866,0,W3
2023-09-02,Revlon Colorstay Liquid Eyeliner,701,0,W1
2023-09-03,Revlon Colorstay Liquid Eyeliner,955,0,W1
2023-09-04,Revlon Colorstay Liquid Eyeliner,1129,0,W3
2023-09-05,Revlon Colorstay Liquid Eyeliner,538,0,W2
2023-09-06,Revlon Colorstay Liquid Eyeliner,866,100,W3
2023-09-07,Revlon Colorstay Liquid Eyeliner,596,50,W3
2023-09-08,Revlon Colorstay Liquid Eyeliner,500,0,W3
2023-09-09,Revlon Colorstay Liquid Eyeliner,839,50,W3
2023-09-10,Revlon Colorstay Liquid Eyeliner,935,0,W2
2023-09-11,Revlon Colorstay Liquid Eyeliner,813,50,W2
2023-09-12,Revlon Colorstay Liquid Eyeliner,796,0,W1
2023-09-13,Revlon Colorstay Liquid Eyeliner,997,0,W1
2023-09-14,Revlon Colorstay Liquid Eyeliner,855,50,W1
2023-09-15,Revlon Colorstay Liquid Eyeliner,963,0,W1
2023-09-16,Revlon Colorstay Liquid Eyeliner,686,0,W2
2023-09-17,Revlon Colorstay Liquid Eyeliner,1073,0,W1
2023-09-18,Revlon Colorstay Liquid Eyeliner,526,0,W1
2023-09-19,Revlon Colorstay Liquid Eyeliner,811,0,W1
2023-09-20,Revlon Colorstay Liquid Eyeliner,1277,0,W3
2023-09-21,Revlon Colorstay Liquid Eyeliner,769,0,W2
2023-09-22,Revlon Colorstay Liquid Eyeliner,1148,0,W2
2023-09-23,Revlon Colorstay Liquid Eyeliner,877,0,W1
2023-09-24,Revlon Colorstay Liquid Eyeliner,722,100,W2
2023-09-25,Revlon Colorstay Liquid Eyeliner,855,50,W1
2023-09-26,Revlon Colorstay Liquid Eyeliner,513,0,W2
2023-09-27,Revlon Colorstay Liquid Eyeliner,971,100,W3
2023-09-28,Revlon Colorstay Liquid Eyeliner,1068,0,W3
2023-09-29,Revlon Colorstay Liquid Eyeliner,776,50,W2
2023-09-30,Revlon Colorstay Liquid Eyeliner,659,0,W1
2023-10-01,Revlon Colorstay Liquid Eyeliner,907,50,W2
2023-10-02,Revlon Colorstay Liquid Eyeliner,674,0,W3
2023-10-03,Revlon Colorstay Liquid Eyeliner,1034,50,W2
2023-10-04,Revlon Colorstay Liquid Eyeliner,577,50,W2
2023-10-05,Revlon Colorstay Liquid Eyeliner,618,50,W1
2023-10-06,Revlon Colorstay Liquid Eyeliner,1047,100,W3
2023-10-07,Revlon Colorstay Liquid Eyeliner,881,50,W3
2023-10-08,Revlon Colorstay Liquid Eyeliner,611,100,W2
2023-10-09,Revlon Colorstay Liquid Eyeliner,619,50,W1
2023-10-10,Revlon Colorstay Liquid Eyeliner,971,0,W1
2023-10-11,Revlon Colorstay Liquid Eyeliner,827,0,W1
2023-10-12,Revlon Colorstay Liquid Eyeliner,585,0,W2
2023-10-13,Revlon Colorstay Liquid Eyeliner,745,0,W2
2023-10-14,Revlon Colorstay Liquid Eyeliner,708,0,W1
2023-10-15,Revlon Colorstay Liquid Eyeliner,760,0,W1
2023-10-16,Revlon Colorstay Liquid Eyeliner,766,0,W3
2023-10-17,Revlon Colorstay Liquid Eyeliner,500,100,W1
2023-10-18,Revlon Colorstay Liquid Eyeliner,900,0,W2
2023-10-19,Revlon Colorstay Liquid Eyeliner,946,100,W1
2023-10-20,Revlon Colorstay Liquid Eyeliner,647,0,W2
2023-10-21,Revlon Colorstay Liquid Eyeliner,730,0,W1
2023-10-22,Revlon Colorstay Liquid Eyeliner,528,50,W1
2023-10-23,Revlon Colorstay Liquid Eyeliner,1044,0,W3
2023-10-24,Revlon Colorstay Liquid Eyeliner,879,50,W3
2023-10-25,Revlon Colorstay Liquid Eyeliner,668,0,W2
2023-10-26,Revlon Colorstay Liquid Eyeliner,758,0,W2
2023-10-27,Revlon Colorstay Liquid Eyeliner,994,100,W2
2023-10-28,Revlon Colorstay Liquid Eyeliner,746,50,W3
2023-10-29,Revlon Colorstay Liquid Eyeliner,697,0,W3
2023-10-30,Revlon Colorstay Liquid Eyeliner,703,0,W3
2023-10-31,Revlon Colorstay Liquid Eyeliner,820,50,W3
2023-11-01,Revlon Colorstay Liquid Eyeliner,660,0,W1
2023-11-02,Revlon Colorstay Liquid Eyeliner,600,0,W1
2023-11-03,Revlon Colorstay Liquid Eyeliner,502,0,W1
2023-11-04,Revlon Colorstay Liquid Eyeliner,500,0,W2
2023-11-05,Revlon Colorstay Liquid Eyeliner,986,200,W1
2023-11-06,Revlon Colorstay Liquid Eyeliner,596,0,W3
2023-11-07,Revlon Colorstay Liquid Eyeliner,619,50,W2
2023-11-08,Revlon Colorstay Liquid Eyeliner,798,0,W1
2023-11-09,Revlon Colorstay Liquid Eyeliner,938,0,W1
2023-11-10,Revlon Colorstay Liquid Eyeliner,1046,50,W1
2023-11-11,Revlon Colorstay Liquid Eyeliner,759,100,W2
2023-11-12,Revlon Colorstay Liquid Eyeliner,905,200,W3
2023-11-13,Revlon Colorstay Liquid Eyeliner,872,0,W2
2023-11-14,Revlon Colorstay Liquid Eyeliner,538,50,W2
2023-11-15,Revlon Colorstay Liquid Eyeliner,913,0,W1
2023-11-16,Revlon Colorstay Liquid Eyeliner,1101,200,W2
2023-11-17,Revlon Colorstay Liquid Eyeliner,926,50,W3
2023-11-18,Revlon Colorstay Liquid Eyeliner,663,50,W1
2023-11-19,Revlon Colorstay Liquid Eyeliner,915,50,W2
2023-11-20,Revlon Colorstay Liquid Eyeliner,805,0,W1
2023-11-21,Revlon Colorstay Liquid Eyeliner,795,0,W2
2023-11-22,Revlon Colorstay Liquid Eyeliner,737,0,W3
2023-11-23,Revlon Colorstay Liquid Eyeliner,639,50,W3
2023-11-24,Revlon Colorstay Liquid Eyeliner,650,50,W1
2023-11-25,Revlon Colorstay Liquid Eyeliner,1082,0,W2
2023-11-26,Revlon Colorstay Liquid Eyeliner,558,0,W3
2023-11-27,Revlon Colorstay Liquid Eyeliner,848,50,W1
2023-11-28,Revlon Colorstay Liquid Eyeliner,720,0,W3
2023-11-29,Revlon Colorstay Liquid Eyeliner,737,100,W2
2023-11-30,Revlon Colorstay Liquid Eyeliner,730,50,W1
2023-12-01,Revlon Colorstay Liquid Eyeliner,967,50,W1
2023-12-02,Revlon Colorstay Liquid Eyeliner,500,50,W1
2023-12-03,Revlon Colorstay Liquid Eyeliner,843,0,W1
2023-12-04,Revlon Colorstay Liquid Eyeliner,1040,50,W3
2023-12-05,Revlon Colorstay Liquid Eyeliner,741,0,W3
2023-12-06,Revlon Colorstay Liquid Eyeliner,564,0,W1
2023-12-07,Revlon Colorstay Liquid Eyeliner,500,0,W3
2023-12-08,Revlon Colorstay Liquid Eyeliner,821,0,W3
2023-12-09,Revlon Colorstay Liquid Eyeliner,500,100,W3
2023-12-10,Revlon Colorstay Liquid Eyeliner,897,50,W3
2023-12-11,Revlon Colorstay Liquid Eyeliner,500,100,W3
2023-12-12,Revlon Colorstay Liquid Eyeliner,608,50,W3
2023-12-13,Revlon Colorstay Liquid Eyeliner,640,0,W1
2023-12-14,Revlon Colorstay Liquid Eyeliner,845,0,W3
2023-12-15,Revlon Colorstay Liquid Eyeliner,603,50,W2
2023-12-16,Revlon Colorstay Liquid Eyeliner,809,0,W2
2023-12-17,Revlon Colorstay Liquid Eyeliner,500,0,W1
2023-12-18,Revlon Colorstay Liquid Eyeliner,992,50,W2
2023-12-19,Revlon Colorstay Liquid Eyeliner,669,100,W2
2023-12-20,Revlon Colorstay Liquid Eyeliner,697,50,W3
2023-12-21,Revlon Colorstay Liquid Eyeliner,1000,50,W1
2023-12-22,Revlon Colorstay Liquid Eyeliner,662,100,W3
2023-12-23,Revlon Colorstay Liquid Eyeliner,840,0,W2
2023-12-24,Revlon Colorstay Liquid Eyeliner,695,0,W3
2023-12-25,Revlon Colorstay Liquid Eyeliner,845,50,W2
2023-12-26,Revlon Colorstay Liquid Eyeliner,532,0,W3
2023-12-27,Revlon Colorstay Liquid Eyeliner,1064,0,W3
2023-12-28,Revlon Colorstay Liquid Eyeliner,1418,50,W2
2023-12-29,Revlon Colorstay Liquid Eyeliner,500,0,W1
2023-12-30,Revlon Colorstay Liquid Eyeliner,830,0,W2
2023-12-31,Revlon Colorstay Liquid Eyeliner,500,0,W3
2023-01-01,Revlon Colorstay Liquid Eyeliner,754,100,W1
2023-01-02,Revlon Colorstay Liquid Eyeliner,537,50,W3
2023-01-03,Revlon Colorstay Liquid Eyeliner,914,100,W3
2023-01-04,Revlon Colorstay Liquid Eyeliner,786,200,W3
2023-01-05,Revlon Colorstay Liquid Eyeliner,933,0,W3
2023-01-06,Revlon Colorstay Liquid Eyeliner,933,50,W3
2023-01-07,Revlon Colorstay Liquid Eyeliner,612,0,W3
2023-01-08,Revlon Colorstay Liquid Eyeliner,1078,0,W3
2023-01-09,Revlon Colorstay Liquid Eyeliner,705,0,W1
2023-01-10,Revlon Colorstay Liquid Eyeliner,690,0,W1
2023-01-11,Revlon Colorstay Liquid Eyeliner,500,0,W1
2023-01-12,Revlon Colorstay Liquid Eyeliner,860,200,W3
2023-01-13,Revlon Colorstay Liquid Eyeliner,1127,0,W2
2023-01-14,Revlon Colorstay Liquid Eyeliner,1046,100,W1
2023-01-15,Revlon Colorstay Liquid Eyeliner,556,0,W2
